phase_px,scale_factor,resize_kernel,line_angle,original_ocr_text,original_accuracy,processed_ocr_text,processed_accuracy,line_period,duty_cycle
0,0.5,bicubic,45,ABCDERSRNKNIVORQRERI IRIS,0.34615384615384615,,0.0,32,0.1
8,0.5,lanczos,45,MBOBERGAIKANORQRS NUR,0.3846153846153846,RECREREAIRNERORETNE,0.23076923076923073,32,0.1
8,0.5,nearest,45,MBOBERGAIKANORQRS NUR,0.3846153846153846,SRBCBERERIRENINERORETRWL,0.2692307692307693,32,0.1
8,0.5,bilinear,45,MBOBERGAIKANORQRS NUR,0.3846153846153846,ECREREAIRENERTWE,0.2692307692307693,32,0.1
8,0.5,bicubic,45,MBOBERGAIKANORQRS NUR,0.3846153846153846,ECREREA INERT,0.1923076923076923,32,0.1
16,0.5,lanczos,45,,0.0,SBCRERN LORIE,0.23076923076923073,32,0.1
16,0.5,nearest,45,,0.0,SRBCRERGHIUKEMNORORSTIZ,0.5,32,0.1
16,0.5,bilinear,45,,0.0,SBCRERNEORIRST OU,0.2692307692307693,32,0.1
16,0.5,bicubic,45,,0.0,SRBCRERN LORRI,0.1923076923076923,32,0.1
24,0.5,lanczos,45,,0.0,RECRERI RACERS,0.1923076923076923,32,0.1
24,0.5,nearest,45,,0.0,,0.0,32,0.1
24,0.5,bilinear,45,,0.0,RACER RACER IZY,0.15384615384615385,32,0.1
24,0.5,bicubic,45,,0.0,RECRERIRUACEGRET ZY,0.23076923076923073,32,0.1
0,0.5,lanczos,45,,0.0,,0.0,32,0.3
0,0.5,nearest,45,,0.0,,0.0,32,0.3
0,0.5,bilinear,45,,0.0,,0.0,32,0.3
0,0.5,bicubic,45,,0.0,,0.0,32,0.3
8,0.5,lanczos,45,,0.0,,0.0,32,0.3
8,0.5,nearest,45,,0.0,,0.0,32,0.3
8,0.5,bilinear,45,,0.0,,0.0,32,0.3
8,0.5,bicubic,45,,0.0,,0.0,32,0.3
16,0.5,lanczos,45,,0.0,RR RAAIWPW_,0.11538461538461542,32,0.3
16,0.5,nearest,45,,0.0,BRRRRRRRRVWW®,0.15384615384615385,32,0.3
16,0.5,bilinear,45,,0.0,Ra RRRRVW®W,0.11538461538461542,32,0.3
16,0.5,bicubic,45,,0.0,Ra RRRRRAAIVAAP-OAERr}j,0.038461538461538436,32,0.3
24,0.5,lanczos,45,,0.0,,0.0,32,0.3
24,0.5,nearest,45,,0.0,,0.0,32,0.3
24,0.5,bilinear,45,,0.0,,0.0,32,0.3
24,0.5,bicubic,45,,0.0,,0.0,32,0.3
0,0.5,lanczos,45,"NARRATOR
NRRRAANRANRRRVRNW",0.07692307692307687,,0.0,32,0.5
0,0.5,nearest,45,"NARRATOR
NRRRAANRANRRRVRNW",0.07692307692307687,,0.0,32,0.5
0,0.5,bilinear,45,"NARRATOR
NRRRAANRANRRRVRNW",0.07692307692307687,,0.0,32,0.5
0,0.5,bicubic,45,"NARRATOR
NRRRAANRANRRRVRNW",0.07692307692307687,,0.0,32,0.5
8,0.5,lanczos,45,"WRIA
RORY

AN

NAKANO DS
SSRAARYG

AA!
WN

» NS
iN
AN",0.0,x,0.0,32,0.5
8,0.5,nearest,45,"WRIA
RORY

AN

NAKANO DS
SSRAARYG

AA!
WN

» NS
iN
AN",0.0,"x

~",0.0,32,0.5
8,0.5,bilinear,45,"WRIA
RORY

AN

NAKANO DS
SSRAARYG

AA!
WN

» NS
iN
AN",0.0,x,0.0,32,0.5
8,0.5,bicubic,45,"WRIA
RORY

AN

NAKANO DS
SSRAARYG

AA!
WN

» NS
iN
AN",0.0,x,0.0,32,0.5
16,0.5,lanczos,45,"WOO ROAR AAA
SEERA",0.038461538461538436,,0.0,32,0.5
16,0.5,nearest,45,"WOO ROAR AAA
SEERA",0.038461538461538436,,0.0,32,0.5
16,0.5,bilinear,45,"WOO ROAR AAA
SEERA",0.038461538461538436,,0.0,32,0.5
16,0.5,bicubic,45,"WOO ROAR AAA
SEERA",0.038461538461538436,,0.0,32,0.5
24,0.5,lanczos,45,"SRR
NERRRRRRRAARRKNAMNW",0.038461538461538436,~,0.0,32,0.5
24,0.5,nearest,45,"SRR
NERRRRRRRAARRKNAMNW",0.038461538461538436,~,0.0,32,0.5
24,0.5,bilinear,45,"SRR
NERRRRRRRAARRKNAMNW",0.038461538461538436,~,0.0,32,0.5
24,0.5,bicubic,45,"SRR
NERRRRRRRAARRKNAMNW",0.038461538461538436,~,0.0,32,0.5
0,0.5,lanczos,45,,0.0,RECDERSHOREMNORQRS TORTS,0.3846153846153846,48,0.1
0,0.5,nearest,45,,0.0,SRBCDERSHIKLMNORQRS TRIES,0.5,48,0.1
0,0.5,bilinear,45,,0.0,SRRCDERSHORLEMNORQRS TORTS,0.34615384615384615,48,0.1
0,0.5,bicubic,45,,0.0,SRECDERSHORLMNORQRS TORTS,0.3846153846153846,48,0.1
12,0.5,lanczos,45,,0.0,NBCBERGHISRNOPRQRSTI WY,0.5384615384615384,48,0.1
12,0.5,nearest,45,,0.0,NABCBERGHISKLNNORQREHI YZ,0.5384615384615384,48,0.1
12,0.5,bilinear,45,,0.0,NBBCBERGHINKENORARS TW,0.42307692307692313,48,0.1
12,0.5,bicubic,45,,0.0,NABCBERGHISKRNORQRSTI WY,0.5769230769230769,48,0.1
24,0.5,lanczos,45,,0.0,NABCREEGRNKERNQRORST URI A,0.34615384615384615,48,0.1
24,0.5,nearest,45,,0.0,"NABCQEFGRNKEMNQRERST UR Z,",0.42307692307692313,48,0.1
24,0.5,bilinear,45,,0.0,"NABCREEGRNKERNQRERST URE,",0.34615384615384615,48,0.1
24,0.5,bicubic,45,,0.0,NABCRERGRNKERNQRERST UR Z,0.3846153846153846,48,0.1
36,0.5,lanczos,45,,0.0,"ABE REFER IKEMNQRORSTUURZ,",0.3846153846153846,48,0.1
36,0.5,nearest,45,,0.0,"ABE QERGHIKEMNQRORSTNURZ,",0.42307692307692313,48,0.1
36,0.5,bilinear,45,,0.0,"ABE REFER IKEMNQRORSTUWRZ,",0.42307692307692313,48,0.1
36,0.5,bicubic,45,,0.0,"ABS QERSRIKEMNQRORSTUVURZ,",0.42307692307692313,48,0.1
0,0.5,lanczos,45,,0.0,LEVEN,0.07692307692307687,48,0.3
0,0.5,nearest,45,,0.0,LRVVGWANIQNAW,0.15384615384615385,48,0.3
0,0.5,bilinear,45,,0.0,RVR,0.07692307692307687,48,0.3
0,0.5,bicubic,45,,0.0,LEVEN,0.07692307692307687,48,0.3
12,0.5,lanczos,45,NSOQRROGNNININGRORS NIDA,0.11538461538461542,VARA IR,0.07692307692307687,48,0.3
12,0.5,nearest,45,NSOQRROGNNININGRORS NIDA,0.11538461538461542,VARA,0.038461538461538436,48,0.3
12,0.5,bilinear,45,NSOQRROGNNININGRORS NIDA,0.11538461538461542,VARVARA,0.07692307692307687,48,0.3
12,0.5,bicubic,45,NSOQRROGNNININGRORS NIDA,0.11538461538461542,VARA IWRE,0.07692307692307687,48,0.3
24,0.5,lanczos,45,,0.0,VERRAN,0.07692307692307687,48,0.3
24,0.5,nearest,45,,0.0,VERRAN.,0.07692307692307687,48,0.3
24,0.5,bilinear,45,,0.0,VERRAN.,0.07692307692307687,48,0.3
24,0.5,bicubic,45,,0.0,VERRAN,0.07692307692307687,48,0.3
36,0.5,lanczos,45,,0.0,VRE,0.038461538461538436,48,0.3
36,0.5,nearest,45,,0.0,SERRATE,0.11538461538461542,48,0.3
36,0.5,bilinear,45,,0.0,VRE,0.038461538461538436,48,0.3
36,0.5,bicubic,45,,0.0,WRENN,0.07692307692307687,48,0.3
0,0.5,lanczos,45,,0.0,,0.0,48,0.5
0,0.5,nearest,45,,0.0,RVR,0.07692307692307687,48,0.5
0,0.5,bilinear,45,,0.0,,0.0,48,0.5
0,0.5,bicubic,45,,0.0,,0.0,48,0.5
12,0.5,lanczos,45,,0.0,,0.0,48,0.5
12,0.5,nearest,45,,0.0,,0.0,48,0.5
12,0.5,bilinear,45,,0.0,,0.0,48,0.5
12,0.5,bicubic,45,,0.0,,0.0,48,0.5
24,0.5,lanczos,45,,0.0,,0.0,48,0.5
24,0.5,nearest,45,,0.0,,0.0,48,0.5
24,0.5,bilinear,45,,0.0,,0.0,48,0.5
24,0.5,bicubic,45,,0.0,,0.0,48,0.5
36,0.5,lanczos,45,,0.0,,0.0,48,0.5
36,0.5,nearest,45,,0.0,RRRRRRRARARARAVAW,0.07692307692307687,48,0.5
36,0.5,bilinear,45,,0.0,,0.0,48,0.5
36,0.5,bicubic,45,,0.0,,0.0,48,0.5
0,0.5,lanczos,45,,0.0,ABCDERGHISKEUNOR ARS TIES,0.46153846153846156,64,0.1
0,0.5,nearest,45,,0.0,ABCDERGRISKNUNOR ARS NUKES,0.42307692307692313,64,0.1
0,0.5,bilinear,45,,0.0,ABCDERGHISKEUNOR ARS TWIKI ES,0.42307692307692313,64,0.1
0,0.5,bicubic,45,,0.0,ABCDERGHISKEUNOR ARS TWIKI,0.5,64,0.1
16,0.5,lanczos,45,,0.0,NABCRERGHNIDITOPQRSROWIRKZS,0.3846153846153846,64,0.1
16,0.5,nearest,45,,0.0,NABCRERGHNEL DAN OPQRSROWIRNZS,0.34615384615384615,64,0.1
16,0.5,bilinear,45,,0.0,NABCRERGHNIDNOPQRS ROWS,0.46153846153846156,64,0.1
16,0.5,bicubic,45,,0.0,NABCRERGHNIEDTOPQRSROWIRKZS,0.3846153846153846,64,0.1
32,0.5,lanczos,45,,0.0,NRREQERSAN KEM QRQRSTOUIANZS,0.23076923076923073,64,0.1
32,0.5,nearest,45,,0.0,NRREQERSAN KEM QRORSTOUIRKZS,0.1923076923076923,64,0.1
32,0.5,bilinear,45,,0.0,NRREQERSAN KEM QRQRSTOUIANZS,0.23076923076923073,64,0.1
32,0.5,bicubic,45,,0.0,NRREQERSAN KEM QRQRSTO IANS,0.23076923076923073,64,0.1
48,0.5,lanczos,45,,0.0,"NABSDEFGHOKEMNORORST UWA,",0.5384615384615384,64,0.1
48,0.5,nearest,45,,0.0,NARSDEFQHOKEMNORORST UWA,0.46153846153846156,64,0.1
48,0.5,bilinear,45,,0.0,"NABSDEFQHOKEMNORORST UWA,",0.5,64,0.1
48,0.5,bicubic,45,,0.0,"NABSDEFGHOKEMNORORST UWA,",0.5384615384615384,64,0.1
0,0.5,lanczos,45,WBCBERONISQ AVS ORR NII,0.1923076923076923,ORDERERSENTNSCERRNIS,0.15384615384615385,64,0.3
0,0.5,nearest,45,WBCBERONISQ AVS ORR NII,0.1923076923076923,OEDERERSENNSCRRRNIT,0.15384615384615385,64,0.3
0,0.5,bilinear,45,WBCBERONISQ AVS ORR NII,0.1923076923076923,OEDERGRDSENTNSCERRNIS,0.1923076923076923,64,0.3
0,0.5,bicubic,45,WBCBERONISQ AVS ORR NII,0.1923076923076923,OEDERGRSENTNSCERRNIIIS,0.1923076923076923,64,0.3
16,0.5,lanczos,45,,0.0,NECRERORNATEROINID,0.15384615384615385,64,0.3
16,0.5,nearest,45,,0.0,NEBERERORNIATRRQRORNID,0.11538461538461542,64,0.3
16,0.5,bilinear,45,,0.0,NEERERONATEROINIRD,0.11538461538461542,64,0.3
16,0.5,bicubic,45,,0.0,NEERERONT ROI,0.11538461538461542,64,0.3
32,0.5,lanczos,45,,0.0,NERO RORSAY,0.1923076923076923,64,0.3
32,0.5,nearest,45,,0.0,NERORRCSOIQROROY,0.1923076923076923,64,0.3
32,0.5,bilinear,45,,0.0,NERORSOII RORY,0.15384615384615385,64,0.3
32,0.5,bicubic,45,,0.0,NERORSOII RORY,0.15384615384615385,64,0.3
48,0.5,lanczos,45,,0.0,REDD TARR,0.07692307692307687,64,0.3
48,0.5,nearest,45,,0.0,"BRAT ARNOT,",0.15384615384615385,64,0.3
48,0.5,bilinear,45,,0.0,RREQTTAANORESTIO,0.1923076923076923,64,0.3
48,0.5,bicubic,45,,0.0,RREQTT ANOS,0.15384615384615385,64,0.3
0,0.5,lanczos,45,,0.0,"NERNEY
WAR",0.11538461538461542,64,0.5
0,0.5,nearest,45,,0.0,"NX
WAR",0.07692307692307687,64,0.5
0,0.5,bilinear,45,,0.0,"NRE
NN",0.07692307692307687,64,0.5
0,0.5,bicubic,45,,0.0,"NERNEY
NN",0.07692307692307687,64,0.5
16,0.5,lanczos,45,,0.0,,0.0,64,0.5
16,0.5,nearest,45,,0.0,NRE,0.07692307692307687,64,0.5
16,0.5,bilinear,45,,0.0,,0.0,64,0.5
16,0.5,bicubic,45,,0.0,,0.0,64,0.5
32,0.5,lanczos,45,,0.0,WARRIOR,0.11538461538461542,64,0.5
32,0.5,nearest,45,,0.0,RNR,0.07692307692307687,64,0.5
32,0.5,bilinear,45,,0.0,QAR,0.038461538461538436,64,0.5
32,0.5,bicubic,45,,0.0,RRR,0.038461538461538436,64,0.5
48,0.5,lanczos,45,,0.0,WANNA,0.038461538461538436,64,0.5
48,0.5,nearest,45,,0.0,WANNA,0.038461538461538436,64,0.5
48,0.5,bilinear,45,,0.0,CNA,0.07692307692307687,64,0.5
48,0.5,bicubic,45,,0.0,RNA,0.038461538461538436,64,0.5
0,0.5,lanczos,45,"ARCBEFSHNKLMNSP

QRS NUVAXS",0.5,ARCBEPSESEEMNORORS VNTR,0.34615384615384615,96,0.1
0,0.5,nearest,45,"ARCBEFSHNKLMNSP

QRS NUVAXS",0.5,"ARCBEPSETSEEMNORORS RVI,",0.34615384615384615,96,0.1
0,0.5,bilinear,45,"ARCBEFSHNKLMNSP

QRS NUVAXS",0.5,"PRCDEPSESEOMVDRORSR HRI,",0.23076923076923073,96,0.1
0,0.5,bicubic,45,"ARCBEFSHNKLMNSP

QRS NUVAXS",0.5,"ARCBEPSETSEEMNORORS RNR,",0.3076923076923077,96,0.1
24,0.5,lanczos,45,"ABCRERGHNKMW

NQPRRSTURY",0.46153846153846156,YABORERGANDYNQPRRSTURURT,0.34615384615384615,96,0.1
24,0.5,nearest,45,"ABCRERGHNKMW

NQPRRSTURY",0.46153846153846156,YABORERGANDYNQPRRST UWA,0.34615384615384615,96,0.1
24,0.5,bilinear,45,"ABCRERGHNKMW

NQPRRSTURY",0.46153846153846156,YABORERGANYNQPRRSTURURT,0.34615384615384615,96,0.1
24,0.5,bicubic,45,"ABCRERGHNKMW

NQPRRSTURY",0.46153846153846156,YABORERGANDYNQPRRSTURURT,0.34615384615384615,96,0.1
48,0.5,lanczos,45,NABED ER GNU AL MNOPQRSTONWXYZS,0.5,NaBSLERON UAL LINGAQRSTOYIND,0.1923076923076923,96,0.1
48,0.5,nearest,45,NABED ER GNU AL MNOPQRSTONWXYZS,0.5,SABSRERGM UAL YINGAQRSTOYINA,0.2692307692307693,96,0.1
48,0.5,bilinear,45,NABED ER GNU AL MNOPQRSTONWXYZS,0.5,NaBSRERON UAL LINGAQASTOYINA,0.15384615384615385,96,0.1
48,0.5,bicubic,45,NABED ER GNU AL MNOPQRSTONWXYZS,0.5,NaBSLERONUALLINGAQASTOYIND,0.23076923076923073,96,0.1
72,0.5,lanczos,45,"\ABCDBEGHI JKLINVORORSTUVVRKYA,",0.5,LSBCOREDKIKLANORORETNYIRYA,0.34615384615384615,96,0.1
72,0.5,nearest,45,"\ABCDBEGHI JKLINVORORSTUVVRKYA,",0.5,SBCORESKIKLANORORTAYIRYA,0.3846153846153846,96,0.1
72,0.5,bilinear,45,"\ABCDBEGHI JKLINVORORSTUVVRKYA,",0.5,SBCOREDKIKLANORORG AYIA,0.3076923076923077,96,0.1
72,0.5,bicubic,45,"\ABCDBEGHI JKLINVORORSTUVVRKYA,",0.5,SBCOREDKIKLANORORE AVIRA,0.34615384615384615,96,0.1
0,0.5,lanczos,45,"ARCREFRY AKERS ORS UIT,",0.3076923076923077,"PRCIFRINUICORS NRT,",0.23076923076923073,96,0.3
0,0.5,nearest,45,"ARCREFRY AKERS ORS UIT,",0.3076923076923077,"ARCISFRIINUICORS NRT,",0.2692307692307693,96,0.3
0,0.5,bilinear,45,"ARCREFRY AKERS ORS UIT,",0.3076923076923077,"PRCOFRINUICORS NRT,",0.23076923076923073,96,0.3
0,0.5,bicubic,45,"ARCREFRY AKERS ORS UIT,",0.3076923076923077,"PRCIIRINUICORS NRT,",0.1923076923076923,96,0.3
24,0.5,lanczos,45,RBQRERGAALKAYNQPRRSQUIY:,0.3846153846153846,XERENENENAQPRSUNUNGS,0.1923076923076923,96,0.3
24,0.5,nearest,45,RBQRERGAALKAYNQPRRSQUIY:,0.3846153846153846,ERRENENENAQPRSUNUNGS,0.1923076923076923,96,0.3
24,0.5,bilinear,45,RBQRERGAALKAYNQPRRSQUIY:,0.3846153846153846,XERENENENAQPRSUNUNG,0.1923076923076923,96,0.3
24,0.5,bicubic,45,RBQRERGAALKAYNQPRRSQUIY:,0.3846153846153846,XERERNENARQPRSUNUNG,0.1923076923076923,96,0.3
48,0.5,lanczos,45,,0.0,NERRERCNUUINORQTNUINA,0.1923076923076923,96,0.3
48,0.5,nearest,45,,0.0,NEROENCNIUNORGRTNUINA,0.23076923076923073,96,0.3
48,0.5,bilinear,45,,0.0,NERRERCNUINORQ RT ONUINA,0.15384615384615385,96,0.3
48,0.5,bicubic,45,,0.0,NEROERCNIUNORQTONUINA,0.23076923076923073,96,0.3
72,0.5,lanczos,45,,0.0,NORCO IRORORGTNINY,0.1923076923076923,96,0.3
72,0.5,nearest,45,,0.0,NORCORILIRORORGTNTINYN,0.23076923076923073,96,0.3
72,0.5,bilinear,45,,0.0,NORCO IRORORGTNING,0.15384615384615385,96,0.3
72,0.5,bicubic,45,,0.0,NORCO IRORORGTNINY,0.1923076923076923,96,0.3
0,0.5,lanczos,45,"me
PRC RE FELT TRAN RS CORSA,",0.038461538461538436,MAAN,0.038461538461538436,96,0.5
0,0.5,nearest,45,"me
PRC RE FELT TRAN RS CORSA,",0.038461538461538436,"MAAN,",0.038461538461538436,96,0.5
0,0.5,bilinear,45,"me
PRC RE FELT TRAN RS CORSA,",0.038461538461538436,MAAN,0.038461538461538436,96,0.5
0,0.5,bicubic,45,"me
PRC RE FELT TRAN RS CORSA,",0.038461538461538436,MAAN,0.038461538461538436,96,0.5
24,0.5,lanczos,45,WECRERG PALA TRO PRE SRUTAUNY §,0.11538461538461542,NNANAANASRRS,0.11538461538461542,96,0.5
24,0.5,nearest,45,WECRERG PALA TRO PRE SRUTAUNY §,0.11538461538461542,NNN,0.038461538461538436,96,0.5
24,0.5,bilinear,45,WECRERG PALA TRO PRE SRUTAUNY §,0.11538461538461542,NNANAANASRRS,0.11538461538461542,96,0.5
24,0.5,bicubic,45,WECRERG PALA TRO PRE SRUTAUNY §,0.11538461538461542,NNANAANASRRS,0.11538461538461542,96,0.5
48,0.5,lanczos,45,"CSPAD ACR, RAVRORD RAL SALIRLA",0.0,VNNANANAURA,0.07692307692307687,96,0.5
48,0.5,nearest,45,"CSPAD ACR, RAVRORD RAL SALIRLA",0.0,NNNARNANARURA,0.11538461538461542,96,0.5
48,0.5,bilinear,45,"CSPAD ACR, RAVRORD RAL SALIRLA",0.0,VNNANRNARRA,0.07692307692307687,96,0.5
48,0.5,bicubic,45,"CSPAD ACR, RAVRORD RAL SALIRLA",0.0,VNNANRNARURA,0.11538461538461542,96,0.5
72,0.5,lanczos,45,EARS RE Sal Ra RAL CRON NRT,0.0,VARA NNANNR,0.07692307692307687,96,0.5
72,0.5,nearest,45,EARS RE Sal Ra RAL CRON NRT,0.0,VARNA,0.038461538461538436,96,0.5
72,0.5,bilinear,45,EARS RE Sal Ra RAL CRON NRT,0.0,VRAIN,0.07692307692307687,96,0.5
72,0.5,bicubic,45,EARS RE Sal Ra RAL CRON NRT,0.0,VRAIN,0.07692307692307687,96,0.5
0,0.5,lanczos,90,"ABCDEFGHIJKLMNOPQ

=AO-
SFE
==

==
<=
=

—=
SRE",0.0,JABCDEFGHUKLMNORORSTIUVINKYZ),0.6153846153846154,8,0.1
0,0.5,nearest,90,"ABCDEFGHIJKLMNOPQ

=AO-
SFE
==

==
<=
=

—=
SRE",0.0,iMRI RUNNOBORST UVWxvz,0.3076923076923077,8,0.1
0,0.5,bilinear,90,"ABCDEFGHIJKLMNOPQ

=AO-
SFE
==

==
<=
=

—=
SRE",0.0,VABCDEFGHIKLMNORQRSTUVWXYZ.,0.8461538461538461,8,0.1
0,0.5,bicubic,90,"ABCDEFGHIJKLMNOPQ

=AO-
SFE
==

==
<=
=

—=
SRE",0.0,VABCDEFGHUKLMNORQRSTUVWKYZ),0.7692307692307692,8,0.1
2,0.5,lanczos,90,,0.0,|ABCDEFGHUKLMNOPORSTUVWXYZ |,0.7692307692307692,8,0.1
2,0.5,nearest,90,,0.0,iiKBEDEROMIURUMNOBORST UVWxvz,0.3846153846153846,8,0.1
2,0.5,bilinear,90,,0.0,|ABCDEFGHLKLMNOPORSTUVWXYZ,0.8461538461538461,8,0.1
2,0.5,bicubic,90,,0.0,|ABCDEFGHUKLMNOPORSTUVWXYZ |,0.7692307692307692,8,0.1
4,0.5,lanczos,90,"“ABCDEFGH

——

JKLMNOPQRSTUVWXYZ",0.7307692307692308,/ABCDEFGHIKLMNOPORSTUVWXYZ |,0.8076923076923077,8,0.1
4,0.5,nearest,90,"“ABCDEFGH

——

JKLMNOPQRSTUVWXYZ",0.7307692307692308,IIA BAD EES O BOR UvWxvZ,0.1923076923076923,8,0.1
4,0.5,bilinear,90,"“ABCDEFGH

——

JKLMNOPQRSTUVWXYZ",0.7307692307692308,/ABCDEFGHIKLMNOPORSTUVWKYZ,0.8461538461538461,8,0.1
4,0.5,bicubic,90,"“ABCDEFGH

——

JKLMNOPQRSTUVWXYZ",0.7307692307692308,/ABCDEFGHIKLMNOPORSTUVWXYZ,0.8846153846153846,8,0.1
6,0.5,lanczos,90,"ABCDEFGHIJKLMNOPQRSTUVWXY

=PSE",0.7692307692307692,"RSTUVWXY2

WKLMNORQ

/ABODERGH",0.07692307692307687,8,0.1
6,0.5,nearest,90,"ABCDEFGHIJKLMNOPQRSTUVWXY

=PSE",0.7692307692307692,LIKED ECMO BURST UVwxvz,0.23076923076923073,8,0.1
6,0.5,bilinear,90,"ABCDEFGHIJKLMNOPQRSTUVWXY

=PSE",0.7692307692307692,"RSTUVWXYZ |

WKLMNORO

VABODERGH",0.0,8,0.1
6,0.5,bicubic,90,"ABCDEFGHIJKLMNOPQRSTUVWXY

=PSE",0.7692307692307692,"RSTUVWXYZ

WKLMNORQ

|ABODERGH",0.07692307692307687,8,0.1
0,0.5,lanczos,90,"JABCOERGHINKUMNGORO

=o
=F
===
==
==
==>
==
TNE",0.0,ECC EREH I AMN ROR STONY,0.3076923076923077,8,0.3
0,0.5,nearest,90,"JABCOERGHINKUMNGORO

=o
=F
===
==
==
==>
==
TNE",0.0,IRECORRGHIKUMNGRORSTONINKYA|,0.3076923076923077,8,0.3
0,0.5,bilinear,90,"JABCOERGHINKUMNGORO

=o
=F
===
==
==
==>
==
TNE",0.0,[AE COERGHMKMNORORSTIONINKYA|,0.3076923076923077,8,0.3
0,0.5,bicubic,90,"JABCOERGHINKUMNGORO

=o
=F
===
==
==
==>
==
TNE",0.0,ECR E RCH ACMNGRORSTIONIN AYA,0.15384615384615385,8,0.3
2,0.5,lanczos,90,"/ABCORRGHIVTKLM NO

===
==
==

==
=
oS
==
==:",0.0,RECO ER CH MACH ORR STUN INANE,0.11538461538461542,8,0.3
2,0.5,nearest,90,"/ABCORRGHIVTKLM NO

===
==
==

==
=
oS
==
==:",0.0,ABCOERGHIKUMNORORSTOMNANE|,0.5,8,0.3
2,0.5,bilinear,90,"/ABCORRGHIVTKLM NO

===
==
==

==
=
oS
==
==:",0.0,AB CORRGHMKUMNGRQRSTUNINANE|,0.3846153846153846,8,0.3
2,0.5,bicubic,90,"/ABCORRGHIVTKLM NO

===
==
==

==
=
oS
==
==:",0.0,RECO RRR MRM ORRIN INANE,0.15384615384615385,8,0.3
4,0.5,lanczos,90,,0.0,ARCO RG HUKUNINORORST ON,0.3076923076923077,8,0.3
4,0.5,nearest,90,,0.0,VABCOERGHMKLMNORORSTONW KY,0.5384615384615384,8,0.3
4,0.5,bilinear,90,,0.0,ABCOERGHIUKUNINORORSTONW HY,0.5,8,0.3
4,0.5,bicubic,90,,0.0,ABCOERGHUKUNINORORSTONW KN,0.46153846153846156,8,0.3
6,0.5,lanczos,90,,0.0,"FETA Al

RBGPERGHMARUMNORG",0.038461538461538436,8,0.3
6,0.5,nearest,90,,0.0,"RSNA

RCN

IIABCDERGH",0.038461538461538436,8,0.3
6,0.5,bilinear,90,,0.0,"RST

ABODERGHWKUMNORG",0.23076923076923073,8,0.3
6,0.5,bicubic,90,,0.0,"FETA

ABODERGHMAUMNORG",0.15384615384615385,8,0.3
0,0.5,lanczos,90,LECCE EROS,0.15384615384615385,nt,0.0,8,0.5
0,0.5,nearest,90,LECCE EROS,0.15384615384615385,Teel,0.038461538461538436,8,0.5
0,0.5,bilinear,90,LECCE EROS,0.15384615384615385,Ie,0.038461538461538436,8,0.5
0,0.5,bicubic,90,LECCE EROS,0.15384615384615385,Ta,0.038461538461538436,8,0.5
2,0.5,lanczos,90,EE ESM RST KONA,0.1923076923076923,ctl,0.0,8,0.5
2,0.5,nearest,90,EE ESM RST KONA,0.1923076923076923,hel,0.0,8,0.5
2,0.5,bilinear,90,EE ESM RST KONA,0.1923076923076923,,0.0,8,0.5
2,0.5,bicubic,90,EE ESM RST KONA,0.1923076923076923,cyl,0.0,8,0.5
4,0.5,lanczos,90,"(AEC ESTAS

SAAN",0.11538461538461542,,0.0,8,0.5
4,0.5,nearest,90,"(AEC ESTAS

SAAN",0.11538461538461542,ce Tl,0.038461538461538436,8,0.5
4,0.5,bilinear,90,"(AEC ESTAS

SAAN",0.11538461538461542,,0.0,8,0.5
4,0.5,bicubic,90,"(AEC ESTAS

SAAN",0.11538461538461542,,0.0,8,0.5
6,0.5,lanczos,90,"I)
i

EOE ES SASS",0.07692307692307687,,0.0,8,0.5
6,0.5,nearest,90,"I)
i

EOE ES SASS",0.07692307692307687,"col

rence KR",0.038461538461538436,8,0.5
6,0.5,bilinear,90,"I)
i

EOE ES SASS",0.07692307692307687,,0.0,8,0.5
6,0.5,bicubic,90,"I)
i

EOE ES SASS",0.07692307692307687,,0.0,8,0.5
0,0.5,lanczos,90,,0.0,"JKLMNORQRSTUMINANE |

/ABCOERGH",0.0,12,0.1
0,0.5,nearest,90,,0.0,ABCOEFGHIUKLMNOPORSTUVWxYZz,0.8076923076923077,12,0.1
0,0.5,bilinear,90,,0.0,/ABCDEFGHIKLMNOPORSTUVWKYZ |,0.7692307692307692,12,0.1
0,0.5,bicubic,90,,0.0,"JKLMNORQRSTUMWANZ |

|ABCOERGH",0.0,12,0.1
3,0.5,lanczos,90,"=

=PN5",0.038461538461538436,|ABCOEFGHIKLMNOPRQRSTUVINKYE |,0.6153846153846154,12,0.1
3,0.5,nearest,90,"=

=PN5",0.038461538461538436,WABGRRAGHIKKMNORQRSTANWKY |,0.5,12,0.1
3,0.5,bilinear,90,"=

=PN5",0.038461538461538436,|ABCOEFGHUKLMNOPQRSTUVWKYZ,0.8076923076923077,12,0.1
3,0.5,bicubic,90,"=

=PN5",0.038461538461538436,|ABCOEFGHIKLMNOPQRSTUVWKYZ,0.8461538461538461,12,0.1
6,0.5,lanczos,90,,0.0,"WIKUMNOPQRSTUNWXYE |

|ABCDEFGH",0.038461538461538436,12,0.1
6,0.5,nearest,90,,0.0,NABCDEFGHIVKUMNOPORSTUVWXYZ,0.8461538461538461,12,0.1
6,0.5,bilinear,90,,0.0,"UWE

st

R

/ABCDEFGHUKLMNORG",0.038461538461538436,12,0.1
6,0.5,bicubic,90,,0.0,"NIKUMNOPQRSTUNWXYZ

/ABCDEFGH",0.15384615384615385,12,0.1
